Unnamed: 0,name,group_gnd,orig_folder,status,split
1669,072225_6842_w2FITC-C,,crop_fixed,unlabeled,train
1670,072225_6862_w2FITC-C,,crop_fixed,unlabeled,train
1671,072225_6878_w2FITC-C,,crop_fixed,unlabeled,train
1672,072225_6827_w2FITC-C_1,,crop_fixed,unlabeled,train
1673,091725_7842_w2FITC-C_1,,crop_fixed,unlabeled,train
1674,072225_6783_w2FITC-C,,crop_fixed,unlabeled,train
1675,072225_6825_w2FITC-C,,crop_fixed,unlabeled,train
1676,091725_7853_w2FITC-C,,crop_fixed,unlabeled,train
1677,072225_6855_w2FITC-C,,crop_fixed,unlabeled,train
1678,091725_7883_w2FITC-C,,crop_fixed,unlabeled,train
1679,091725_7884_w2FITC-C,,crop_fixed,unlabeled,train
1680,072225_6902_w2FITC-C,,crop_fixed,unlabeled,train
1681,091725_7868_w2FITC-C,,crop_fixed,unlabeled,train
1682,091725_7935_w2FITC-C_1,,crop_fixed,unlabeled,train
1683,072225_6882_w2FITC-C_2,,crop_fixed,unlabeled,train
1684,091725_7940_w2FITC-C,,crop_fixed,unlabeled,train
1685,072225_6782_w2FITC-C,,crop_fixed,unlabeled,train
1686,091725_7905_w2FITC-C_2,,crop_fixed,unlabeled,train
1687,091725_7865_w2FITC-C,,crop_fixed,unlabeled,train
1688,072225_6784_w2FITC-C,,crop_fixed,unlabeled,train
1689,072225_6826_w2FITC-C_2,,crop_fixed,unlabeled,train
1690,091725_7852_w2FITC-C_2,,crop_fixed,unlabeled,train
1691,091725_7898_w2FITC-C,,crop_fixed,unlabeled,train
1692,072225_6807_w2FITC-C,,crop_fixed,unlabeled,train
1693,072225_6840_w2FITC-C,,crop_fixed,unlabeled,train
1694,072225_6908_w2FITC-C_1,,crop_fixed,unlabeled,train
1695,072225_6808_w2FITC-C,,crop_fixed,unlabeled,train
1696,091725_7864_w2FITC-C,,crop_fixed,unlabeled,train
1697,091725_7846_w2FITC-C,,crop_fixed,unlabeled,train
1698,072225_6908_w2FITC-C_2,,crop_fixed,unlabeled,train
1699,072225_6909_w2FITC-C,,crop_fixed,unlabeled,train
1700,072225_6822_w2FITC-C,,crop_fixed,unlabeled,train
1701,072225_6886_w2FITC-C_1,,crop_fixed,unlabeled,train
1702,091725_7848_w2FITC-C,,crop_fixed,unlabeled,train
1703,091725_7911_w2FITC-C_2,,crop_fixed,unlabeled,train
1704,091725_7854_w2FITC-C,,crop_fixed,unlabeled,train
1705,091725_7930_w2FITC-C,,crop_fixed,unlabeled,train
1706,072225_6911_w2FITC-C,,crop_fixed,unlabeled,train
1707,091725_7880_w2FITC-C,,crop_fixed,unlabeled,train
1708,072225_6790_w2FITC-C,,crop_fixed,unlabeled,train
1709,072225_6873_w2FITC-C_1,,crop_fixed,unlabeled,train
1710,091725_7882_w2FITC-C,,crop_fixed,unlabeled,train
1711,072225_6850_w2FITC-C,,crop_fixed,unlabeled,train
1712,091725_7873_w2FITC-C,,crop_fixed,unlabeled,train
1713,091725_7890_w2FITC-C,,crop_fixed,unlabeled,train
1714,072225_6852_w2FITC-C_2,,crop_fixed,unlabeled,train
1715,091725_7935_w2FITC-C_2,,crop_fixed,unlabeled,train
1716,072225_6866_w2FITC-C_2,,crop_fixed,unlabeled,train
1717,091725_7925_w2FITC-C_2,,crop_fixed,unlabeled,train
1718,091725_7867_w2FITC-C,,crop_fixed,unlabeled,train
1719,091725_7871_w2FITC-C,,crop_fixed,unlabeled,train
1720,091725_7929_w2FITC-C_2,,crop_fixed,unlabeled,train
1721,072225_6848_w2FITC-C_2,,crop_fixed,unlabeled,train
1722,091725_7869_w2FITC-C,,crop_fixed,unlabeled,train
1723,072225_6865_w2FITC-C_2,,crop_fixed,unlabeled,train
1724,091725_7910_w2FITC-C,,crop_fixed,unlabeled,train
1725,091725_7933_w2FITC-C_1,,crop_fixed,unlabeled,train
1726,072225_6852_w2FITC-C_1,,crop_fixed,unlabeled,train
1727,072225_6844_w2FITC-C,,crop_fixed,unlabeled,train
1728,072225_6794_w2FITC-C,,crop_fixed,unlabeled,train
1729,072225_6897_w2FITC-C,,crop_fixed,unlabeled,train
1730,072225_6877_w2FITC-C,,crop_fixed,unlabeled,train
1731,091725_7895_w2FITC-C,,crop_fixed,unlabeled,train
1732,091725_7862_w2FITC-C_3,,crop_fixed,unlabeled,train
1733,072225_6838_w2FITC-C,,crop_fixed,unlabeled,train
1734,072225_6870_w2FITC-C,,crop_fixed,unlabeled,train
1735,072225_6810_w2FITC-C,,crop_fixed,unlabeled,train
1736,091725_7861_w2FITC-C,,crop_fixed,unlabeled,train
1737,072225_6869_w2FITC-C,,crop_fixed,unlabeled,train
1738,072225_6894_w2FITC-C,,crop_fixed,unlabeled,train
1739,091725_7839_w2FITC-C,,crop_fixed,unlabeled,train
1740,091725_7840_w2FITC-C,,crop_fixed,unlabeled,train
1741,072225_6832_w2FITC-C_1,,crop_fixed,unlabeled,train
1742,091725_7851_w2FITC-C_1,,crop_fixed,unlabeled,train
1743,091725_7858_w2FITC-C,,crop_fixed,unlabeled,train
1744,072225_6913_w2FITC-C_2,,crop_fixed,unlabeled,train
1745,072225_6806_w2FITC-C,,crop_fixed,unlabeled,train
1746,072225_6910_w2FITC-C,,crop_fixed,unlabeled,train
1747,091725_7893_w2FITC-C_2,,crop_fixed,unlabeled,train
1748,072225_6792_w2FITC-C,,crop_fixed,unlabeled,train
1749,072225_6826_w2FITC-C_1,,crop_fixed,unlabeled,train
1750,091725_7851_w2FITC-C_2,,crop_fixed,unlabeled,train
1751,091725_7934_w2FITC-C_3,,crop_fixed,unlabeled,train
1752,091725_7902_w2FITC-C_2,,crop_fixed,unlabeled,train
1753,072225_6875_w2FITC-C,,crop_fixed,unlabeled,train
1754,091725_7917_w2FITC-C,,crop_fixed,unlabeled,train
1755,072225_6828_w2FITC-C,,crop_fixed,unlabeled,train
1756,072225_6813_w2FITC-C,,crop_fixed,unlabeled,train
1757,091725_7841_w2FITC-C,,crop_fixed,unlabeled,train
1758,091725_7892_w2FITC-C,,crop_fixed,unlabeled,train
1759,091725_7906_w2FITC-C_1,,crop_fixed,unlabeled,train
1760,072225_6901_w2FITC-C,,crop_fixed,unlabeled,train
1761,072225_6829_w2FITC-C,,crop_fixed,unlabeled,train
1762,091725_7843_w2FITC-C,,crop_fixed,unlabeled,train
1763,091725_7894_w2FITC-C,,crop_fixed,unlabeled,train
1764,072225_6839_w2FITC-C_1,,crop_fixed,unlabeled,train
1765,072225_6887_w2FITC-C_1,,crop_fixed,unlabeled,train
1766,072225_6781_w2FITC-C,,crop_fixed,unlabeled,train
1767,072225_6900_w2FITC-C,,crop_fixed,unlabeled,train
1768,091725_7885_w2FITC-C,,crop_fixed,unlabeled,train
1769,091725_7886_w2FITC-C,,crop_fixed,unlabeled,train
1770,072225_6886_w2FITC-C_2,,crop_fixed,unlabeled,train
1771,072225_6823_w2FITC-C_2,,crop_fixed,unlabeled,train
1772,091725_7887_w2FITC-C,,crop_fixed,unlabeled,train
1773,091725_7888_w2FITC-C,,crop_fixed,unlabeled,train
1774,072225_6871_w2FITC-C,,crop_fixed,unlabeled,train
1775,091725_7928_w2FITC-C_1,,crop_fixed,unlabeled,train
1776,091725_7907_w2FITC-C_2,,crop_fixed,unlabeled,train
1777,072225_6841_w2FITC-C_3,,crop_fixed,unlabeled,train
1778,091725_7856_w2FITC-C,,crop_fixed,unlabeled,train
1779,072225_6787_w2FITC-C_1,,crop_fixed,unlabeled,train
1780,072225_6805_w2FITC-C,,crop_fixed,unlabeled,train
1781,091725_7899_w2FITC-C,,crop_fixed,unlabeled,train
1782,091725_7881_w2FITC-C,,crop_fixed,unlabeled,train
1783,091725_7927_w2FITC-C,,crop_fixed,unlabeled,train
1784,091725_7900_w2FITC-C,,crop_fixed,unlabeled,train
1785,072225_6819_w2FITC-C,,crop_fixed,unlabeled,train
1786,072225_6861_w2FITC-C,,crop_fixed,unlabeled,train
1787,091725_7844_w2FITC-C,,crop_fixed,unlabeled,train
1788,072225_6915_w2FITC-C_1,,crop_fixed,unlabeled,train
1789,091725_7933_w2FITC-C_2,,crop_fixed,unlabeled,train
1790,072225_6804_w2FITC-C,,crop_fixed,unlabeled,train
1791,091725_7902_w2FITC-C_1,,crop_fixed,unlabeled,train
1792,091725_7923_w2FITC-C,,crop_fixed,unlabeled,train
1793,091725_7939_w2FITC-C,,crop_fixed,unlabeled,train
1794,091725_7835_w2FITC-C_2,,crop_fixed,unlabeled,train
1795,072225_6879_w2FITC-C_1,,crop_fixed,unlabeled,train
1796,072225_6852_w2FITC-C_3,,crop_fixed,unlabeled,train
1797,091725_7872_w2FITC-C,,crop_fixed,unlabeled,train
1798,091725_7921_w2FITC-C,,crop_fixed,unlabeled,train
1799,072225_6800_w2FITC-C,,crop_fixed,unlabeled,train
1800,072225_6895_w2FITC-C,,crop_fixed,unlabeled,train
1801,091725_7852_w2FITC-C_1,,crop_fixed,unlabeled,train
1802,091725_7837_w2FITC-C,,crop_fixed,unlabeled,train
1803,091725_7845_w2FITC-C_2,,crop_fixed,unlabeled,train
1804,091725_7934_w2FITC-C_2,,crop_fixed,unlabeled,train
1805,072225_6849_w2FITC-C_2,,crop_fixed,unlabeled,train
1806,091725_7842_w2FITC-C_2,,crop_fixed,unlabeled,train
1807,072225_6801_w2FITC-C,,crop_fixed,unlabeled,train
1808,072225_6812_w2FITC-C,,crop_fixed,unlabeled,train
1809,072225_6817_w2FITC-C_2,,crop_fixed,unlabeled,train
1810,091725_7936_w2FITC-C,,crop_fixed,unlabeled,train
1811,091725_7925_w2FITC-C_1,,crop_fixed,unlabeled,train
1812,091725_7891_w2FITC-C,,crop_fixed,unlabeled,train
1813,091725_7919_w2FITC-C,,crop_fixed,unlabeled,train
1814,072225_6845_w2FITC-C_2,,crop_fixed,unlabeled,train
1815,072225_6867_w2FITC-C,,crop_fixed,unlabeled,train
1816,091725_7908_w2FITC-C,,crop_fixed,unlabeled,train
1817,091725_7876_w2FITC-C,,crop_fixed,unlabeled,train
1818,072225_6890_w2FITC-C,,crop_fixed,unlabeled,train
1819,072225_6811_w2FITC-C,,crop_fixed,unlabeled,train
1820,072225_6905_w2FITC-C,,crop_fixed,unlabeled,train
1821,072225_6816_w2FITC-C,,crop_fixed,unlabeled,train
1822,091725_7836_w2FITC-C,,crop_fixed,unlabeled,train
1823,072225_6788_w2FITC-C,,crop_fixed,unlabeled,train
1824,072225_6834_w2FITC-C,,crop_fixed,unlabeled,train
1825,091725_7916_w2FITC-C,,crop_fixed,unlabeled,train
1826,072225_6818_w2FITC-C,,crop_fixed,unlabeled,train
1827,091725_7845_w2FITC-C_1,,crop_fixed,unlabeled,train
1828,091725_7918_w2FITC-C,,crop_fixed,unlabeled,train
1829,072225_6823_w2FITC-C_1,,crop_fixed,unlabeled,train
1830,072225_6830_w2FITC-C,,crop_fixed,unlabeled,train
1831,091725_7914_w2FITC-C,,crop_fixed,unlabeled,train
1832,091725_7850_w2FITC-C,,crop_fixed,unlabeled,train
1833,072225_6833_w2FITC-C,,crop_fixed,unlabeled,train
1834,072225_6860_w2FITC-C,,crop_fixed,unlabeled,train
1835,072225_6915_w2FITC-C_2,,crop_fixed,unlabeled,train
1836,091725_7933_w2FITC-C_3,,crop_fixed,unlabeled,train
1837,072225_6876_w2FITC-C_2,,crop_fixed,unlabeled,train
1838,072225_6821_w2FITC-C,,crop_fixed,unlabeled,train
1839,072225_6876_w2FITC-C_1,,crop_fixed,unlabeled,train
1840,072225_6857_w2FITC-C_1,,crop_fixed,unlabeled,train
1841,091725_7870_w2FITC-C,,crop_fixed,unlabeled,train
1842,072225_6888_w2FITC-C,,crop_fixed,unlabeled,train
1843,072225_6879_w2FITC-C_2,,crop_fixed,unlabeled,train
1844,072225_6797_w2FITC-C,,crop_fixed,unlabeled,train
1845,072225_6849_w2FITC-C_1,,crop_fixed,unlabeled,train
1846,072225_6831_w2FITC-C,,crop_fixed,unlabeled,train
1847,072225_6851_w2FITC-C,,crop_fixed,unlabeled,train
1848,072225_6836_w2FITC-C,,crop_fixed,unlabeled,train
1849,072225_6865_w2FITC-C_1,,crop_fixed,unlabeled,train
1850,072225_6845_w2FITC-C_1,,crop_fixed,unlabeled,train
1851,072225_6796_w2FITC-C,,crop_fixed,unlabeled,train
1852,072225_6882_w2FITC-C_1,,crop_fixed,unlabeled,train
1853,091725_7929_w2FITC-C_1,,crop_fixed,unlabeled,train
1854,072225_6798_w2FITC-C,,crop_fixed,unlabeled,train
1855,091725_7911_w2FITC-C_1,,crop_fixed,unlabeled,train
1856,091725_7932_w2FITC-C_1,,crop_fixed,unlabeled,train
1857,072225_6873_w2FITC-C_2,,crop_fixed,unlabeled,train
1858,072225_6889_w2FITC-C,,crop_fixed,unlabeled,train
1859,091725_7901_w2FITC-C_2,,crop_fixed,unlabeled,train
1860,072225_6898_w2FITC-C,,crop_fixed,unlabeled,train
1861,091725_7893_w2FITC-C_1,,crop_fixed,unlabeled,train
1862,072225_6857_w2FITC-C_2,,crop_fixed,unlabeled,train
1863,091725_7915_w2FITC-C,,crop_fixed,unlabeled,train
1864,072225_6799_w2FITC-C,,crop_fixed,unlabeled,train
1865,072225_6881_w2FITC-C,,crop_fixed,unlabeled,train
1866,091725_7928_w2FITC-C_2,,crop_fixed,unlabeled,train
1867,091725_7862_w2FITC-C_1,,crop_fixed,unlabeled,train
1868,072225_6824_w2FITC-C,,crop_fixed,unlabeled,train
1869,072225_6856_w2FITC-C,,crop_fixed,unlabeled,train
1870,072225_6893_w2FITC-C,,crop_fixed,unlabeled,train
1871,072225_6912_w2FITC-C,,crop_fixed,unlabeled,train
1872,072225_6827_w2FITC-C_2,,crop_fixed,unlabeled,train
1873,072225_6786_w2FITC-C,,crop_fixed,unlabeled,train
1874,072225_6906_w2FITC-C,,crop_fixed,unlabeled,train
1875,091725_7866_w2FITC-C,,crop_fixed,unlabeled,train
1876,072225_6863_w2FITC-C_2,,crop_fixed,unlabeled,train
1877,072225_6914_w2FITC-C,,crop_fixed,unlabeled,train
1878,091725_7862_w2FITC-C_2,,crop_fixed,unlabeled,train
1879,072225_6853_w2FITC-C,,crop_fixed,unlabeled,train
1880,072225_6884_w2FITC-C,,crop_fixed,unlabeled,train
1881,072225_6839_w2FITC-C_2,,crop_fixed,unlabeled,train
1882,072225_6863_w2FITC-C_1,,crop_fixed,unlabeled,train
1883,072225_6793_w2FITC-C,,crop_fixed,unlabeled,train
1884,091725_7896_w2FITC-C_1,,crop_fixed,unlabeled,train
1885,091725_7863_w2FITC-C,,crop_fixed,unlabeled,train
1886,072225_6892_w2FITC-C,,crop_fixed,unlabeled,train
1887,091725_7913_w2FITC-C,,crop_fixed,unlabeled,train
1888,091725_7835_w2FITC-C_1,,crop_fixed,unlabeled,train
1889,072225_6795_w2FITC-C,,crop_fixed,unlabeled,train
1890,072225_6809_w2FITC-C,,crop_fixed,unlabeled,train
1891,091725_7912_w2FITC-C_2,,crop_fixed,unlabeled,train
1892,072225_6841_w2FITC-C_2,,crop_fixed,unlabeled,train
1893,091725_7912_w2FITC-C_1,,crop_fixed,unlabeled,train
1894,091725_7932_w2FITC-C_2,,crop_fixed,unlabeled,train
1895,072225_6866_w2FITC-C_1,,crop_fixed,unlabeled,train
1896,091725_7877_w2FITC-C,,crop_fixed,unlabeled,train
1897,091725_7901_w2FITC-C_1,,crop_fixed,unlabeled,train
1898,072225_6841_w2FITC-C_1,,crop_fixed,unlabeled,train
1899,072225_6803_w2FITC-C,,crop_fixed,unlabeled,train
1900,072225_6785_w2FITC-C,,crop_fixed,unlabeled,train
1901,091725_7909_w2FITC-C,,crop_fixed,unlabeled,train
1902,072225_6885_w2FITC-C,,crop_fixed,unlabeled,train
1903,091725_7906_w2FITC-C_2,,crop_fixed,unlabeled,train
1904,091725_7931_w2FITC-C,,crop_fixed,unlabeled,train
1905,072225_6789_w2FITC-C,,crop_fixed,unlabeled,train
1906,091725_7934_w2FITC-C_1,,crop_fixed,unlabeled,train
1907,072225_6858_w2FITC-C_2,,crop_fixed,unlabeled,train
1908,091725_7905_w2FITC-C_1,,crop_fixed,unlabeled,train
1909,091725_7924_w2FITC-C,,crop_fixed,unlabeled,train
1910,072225_6859_w2FITC-C,,crop_fixed,unlabeled,train
1911,091725_7878_w2FITC-C,,crop_fixed,unlabeled,train
1912,072225_6832_w2FITC-C_2,,crop_fixed,unlabeled,train
1913,091725_7896_w2FITC-C_2,,crop_fixed,unlabeled,train
1914,072225_6858_w2FITC-C_1,,crop_fixed,unlabeled,train
1915,072225_6791_w2FITC-C,,crop_fixed,unlabeled,train
1916,072225_6903_w2FITC-C,,crop_fixed,unlabeled,train
1917,091725_7937_w2FITC-C,,crop_fixed,unlabeled,train
1918,091725_7889_w2FITC-C_2,,crop_fixed,unlabeled,train
1919,091725_7855_w2FITC-C,,crop_fixed,unlabeled,train
1920,072225_6904_w2FITC-C,,crop_fixed,unlabeled,train
1921,072225_6868_w2FITC-C,,crop_fixed,unlabeled,train
1922,091725_7849_w2FITC-C,,crop_fixed,unlabeled,train
1923,072225_6891_w2FITC-C,,crop_fixed,unlabeled,train
1924,072225_6843_w2FITC-C,,crop_fixed,unlabeled,train
1925,072225_6848_w2FITC-C_1,,crop_fixed,unlabeled,train
1926,091725_7941_w2FITC-C,,crop_fixed,unlabeled,train
1927,091725_7834_w2FITC-C,,crop_fixed,unlabeled,train
1928,072225_6835_w2FITC-C,,crop_fixed,unlabeled,train
1929,091725_7889_w2FITC-C_1,,crop_fixed,unlabeled,train
1930,072225_6780_w2FITC-C,,crop_fixed,unlabeled,train
1931,072225_6787_w2FITC-C_2,,crop_fixed,unlabeled,train
1932,091725_7879_w2FITC-C,,crop_fixed,unlabeled,train
1933,091725_7875_w2FITC-C,,crop_fixed,unlabeled,train
1934,072225_6814_w2FITC-C,,crop_fixed,unlabeled,train
1935,091725_7903_w2FITC-C,,crop_fixed,unlabeled,train
1936,091725_7922_w2FITC-C,,crop_fixed,unlabeled,train
1937,091725_7938_w2FITC-C,,crop_fixed,unlabeled,train
1938,091725_7847_w2FITC-C,,crop_fixed,unlabeled,train
